is_treatment,response_att,food_share_15d,age,is_women
0,0,1.0,68.0,1
1,0,0.0,36.0,1
1,0,0.7168,54.0,1
1,0,0.0,49.0,0
1,0,0.7637,32.0,1
0,0,0.0,46.0,1
1,0,0.8659,44.0,0
1,1,0.1683,51.0,1
1,0,0.2353,36.0,1
1,0,0.0,49.0,1
1,0,0.2189,39.0,1
0,0,0.0,64.0,1
0,0,0.0,72.0,1
1,0,0.0,52.0,1
0,0,0.9983,50.0,0
1,0,0.6052,35.0,1
1,0,0.0,37.0,1
1,0,0.0,23.0,0
1,0,0.7799,30.0,1
1,0,1.0,52.0,0
0,1,0.0,33.0,1
1,0,0.8842,31.0,0
1,0,0.0,25.0,1
1,0,0.9091,81.0,1
1,0,0.925,30.0,0
1,0,0.2766,17.0,1
1,0,0.0,29.0,1
0,0,0.9493,56.0,0
1,0,0.8404,37.0,0
1,0,0.0,58.0,1
0,0,0.0,32.0,1
1,0,0.0,35.0,1
1,0,0.9898,,0
1,0,0.1571,39.0,1
1,0,1.0,62.0,1
1,0,0.0,47.0,0
1,1,0.4463,30.0,1
1,0,1.0,25.0,0
1,0,0.0,28.0,0
1,0,0.0,40.0,0
1,0,1.0,67.0,1
1,1,1.0,58.0,1
0,0,0.0,62.0,1
1,0,0.0,55.0,0
1,0,0.6970000000000001,55.0,0
1,0,0.0,38.0,1
1,0,1.0,39.0,0
1,0,0.0,44.0,1
1,0,1.0,60.0,1
1,0,0.0,30.0,1
0,0,0.0,54.0,1
1,0,0.0,30.0,0
1,0,0.0,29.0,0
1,0,0.0,45.0,1
1,0,0.4404,41.0,1
1,0,0.0,64.0,0
1,0,0.1079,42.0,1
1,0,1.0,40.0,1
1,0,0.0,30.0,1
1,0,0.0,37.0,1
1,0,0.0,23.0,1
1,0,0.6491,31.0,1
1,0,1.0,21.0,1
0,0,0.5736,29.0,1
1,0,0.0,39.0,0
0,0,0.8875,51.0,1
1,0,0.0,65.0,1
1,1,0.0,33.0,1
1,0,0.0,29.0,0
0,0,0.0,33.0,0
0,1,0.9979,43.0,0
1,0,0.5629,44.0,1
1,0,0.0,43.0,0
1,0,0.9909,20.0,1
0,0,0.0,33.0,1
1,0,0.9981,46.0,1
1,0,0.9974,42.0,1
1,0,0.0,70.0,1
1,0,0.9699,27.0,1
1,0,0.0,24.0,1
1,0,0.0,30.0,0
0,0,0.9037,19.0,0
0,0,0.9106,47.0,1
1,0,0.0,33.0,1
1,0,1.0,60.0,0
1,0,0.6175,38.0,0
1,0,0.0,41.0,0
1,0,0.0,33.0,1
1,0,0.0,40.0,1
1,0,0.0,23.0,1
1,0,0.0,25.0,0
1,1,0.8929,27.0,0
1,0,0.0,29.0,0
1,0,0.0,34.0,0
0,0,0.0,36.0,1
1,0,0.9269,55.0,0
1,0,0.0,27.0,1
1,1,0.0,42.0,1
1,1,0.0,47.0,0
1,0,0.9606,62.0,1
0,0,0.1462,49.0,1
1,0,0.0,34.0,0
1,0,0.0,19.0,0
1,0,0.7394,29.0,0
1,0,0.8233,70.0,0
1,0,0.8409,38.0,1
1,0,0.0,41.0,1
1,0,0.6967,56.0,1
1,0,0.0,46.0,1
1,0,0.993,31.0,0
0,0,0.0,49.0,1
1,0,0.0,67.0,1
1,0,0.7103,27.0,0
1,0,0.0,43.0,0
1,0,0.0,26.0,0
1,1,0.2505,29.0,0
1,0,0.5670000000000001,33.0,1
1,0,1.0,35.0,1
1,0,1.0,20.0,1
1,0,0.0,38.0,1
1,0,0.0,23.0,1
0,1,0.0,36.0,1
1,0,0.5534,54.0,1
1,0,0.4783,33.0,1
1,0,0.0,19.0,1
0,0,0.9969,22.0,0
1,0,0.0801,53.0,1
1,0,0.072,61.0,1
1,0,0.0,61.0,1
1,0,0.0,67.0,1
1,0,0.0,19.0,1
1,0,0.9414,34.0,1
1,0,0.0,56.0,1
1,0,0.514,52.0,0
0,0,1.0,52.0,1
1,0,0.0,33.0,1
1,0,0.0,50.0,1
1,0,0.0,32.0,1
0,0,0.0,56.0,0
0,0,0.9967,50.0,1
1,0,0.8004,54.0,1
0,1,0.0,58.0,0
0,0,0.9681,51.0,0
0,0,0.0,43.0,1
1,0,0.0,36.0,1
1,0,0.976,44.0,1
0,0,0.0,60.0,1
1,0,0.936,50.0,1
1,1,0.655,68.0,1
1,0,0.0,45.0,1
1,0,0.0,67.0,1
1,1,0.9454,56.0,0
1,0,0.0,29.0,1
1,0,0.0,41.0,1
0,0,0.0,47.0,1
1,0,0.0,25.0,1
1,0,0.4443,31.0,1
0,1,0.9951,35.0,0
0,0,1.0,33.0,0
0,0,0.5453,51.0,1
1,0,0.6067,35.0,0
1,1,0.0,54.0,0
0,0,0.0,62.0,1
1,0,0.0,,0
1,0,0.9229,54.0,0
0,1,0.0,51.0,1
1,0,0.0,42.0,1
1,0,1.0,62.0,1
1,0,0.9877,40.0,1
0,0,0.0,33.0,1
1,0,0.0,37.0,1
1,0,0.9822,71.0,1
1,0,0.0,24.0,0
0,0,0.8172,,0
0,0,0.0,30.0,0
1,0,0.0,64.0,1
0,0,0.0,52.0,0
1,0,0.0,28.0,1
0,0,0.0,57.0,1
1,0,0.0,61.0,1
1,0,0.0,25.0,1
1,0,0.9973,20.0,1
1,0,0.0,48.0,1
1,0,0.8808,72.0,1
0,0,0.0,47.0,1
1,1,0.0,35.0,0
1,0,0.9972,62.0,0
0,0,0.9267,46.0,0
0,0,0.4438,25.0,1
1,0,0.0,49.0,0
1,0,0.0,36.0,1
1,0,0.2922,49.0,1
1,0,0.0,42.0,1
1,0,0.0,27.0,0
1,0,0.0,46.0,1
1,0,0.0,43.0,0
1,0,0.0,49.0,1
0,0,0.0,69.0,1
1,0,0.9747,63.0,1
0,0,0.8179,35.0,1
0,0,0.9969,26.0,0
1,0,0.6946,65.0,1
1,0,0.0,35.0,0
1,0,1.0,71.0,0
1,0,0.7561,70.0,0
1,0,0.0,38.0,1
1,0,0.0,65.0,0
1,0,0.611,57.0,1
1,0,0.0,60.0,1
1,0,0.0,62.0,1
0,0,0.0,21.0,0
1,0,0.0,29.0,1
1,0,0.6153,61.0,1
1,1,0.2402,51.0,1
1,0,0.3517,27.0,1
1,0,0.5867,81.0,1
1,0,0.0,37.0,0
1,0,0.0,43.0,1
1,0,0.0,59.0,1
1,1,0.9412,63.0,0
1,1,0.0,65.0,1
1,0,0.0,60.0,0
0,0,0.8221,40.0,1
1,0,0.0,56.0,0
1,0,0.0,36.0,1
1,1,0.0,25.0,1
1,0,0.0,62.0,1
1,0,0.8737,51.0,0
1,0,0.0,19.0,0
1,0,0.0406,41.0,1
0,0,0.0,57.0,1
0,0,0.8523,53.0,0
1,0,0.0,25.0,1
0,0,1.0,56.0,1
1,0,0.7511,62.0,1
0,0,0.7526,52.0,1
1,0,0.9851,32.0,1
1,0,0.7812,42.0,1
1,0,0.0,57.0,1
1,0,0.9238,31.0,1
1,0,0.0,25.0,1
1,0,0.0,22.0,0
1,0,0.5396,51.0,1
1,0,0.5564,54.0,1
1,0,0.0,32.0,1
1,0,0.0,28.0,0
1,0,0.0,49.0,1
1,0,0.0,61.0,1
0,0,0.0,59.0,1
0,0,0.5948,58.0,1
1,0,0.8299,50.0,1
1,0,0.0,36.0,1
1,0,0.8689,40.0,1
0,0,0.6915,36.0,1
1,0,0.8905,33.0,1
1,0,0.0,39.0,0
1,0,0.3549,26.0,0
1,0,0.0,29.0,0
1,1,0.8825,40.0,1
1,0,0.0,33.0,1
1,0,0.0,37.0,1
1,0,1.0,,0
1,0,0.9896,35.0,1
1,0,0.9888,56.0,1
0,0,0.2186,26.0,0
0,0,0.0,44.0,1
0,0,0.0,39.0,1
1,0,0.7039,26.0,1
1,0,0.0,80.0,1
0,0,0.6438,23.0,0
0,0,0.0,40.0,1
1,1,0.8138,65.0,1
0,0,0.0,33.0,0
1,0,0.0,42.0,1
0,0,0.0,46.0,1
1,0,0.7782,30.0,0
1,0,0.0,48.0,1
0,0,0.0,55.0,1
1,0,0.0,43.0,0
1,0,0.0,21.0,0
1,0,0.9877,44.0,1
1,0,0.0,43.0,1
0,0,0.0,38.0,1
1,0,0.8248,52.0,1
0,0,0.0,53.0,1
0,1,0.0,34.0,1
1,0,0.0,66.0,0
1,0,0.0,57.0,0
1,0,0.0,75.0,1
1,1,0.5889,60.0,1
1,0,0.0,40.0,1
1,0,0.0,29.0,1
1,0,0.3043,64.0,1
1,0,0.0,38.0,1
1,0,0.0,58.0,0
0,0,0.9676,59.0,0
1,0,0.8173,60.0,1
1,0,0.8464,52.0,1
1,0,0.0,70.0,1
1,0,0.0,57.0,0
1,0,1.0,43.0,0
1,0,0.0,65.0,1
1,0,0.0,21.0,1
0,0,0.6695,39.0,1
1,0,0.5674,64.0,1
0,0,1.0,25.0,1
1,0,0.0,32.0,1
1,0,0.872,19.0,1
0,1,0.7109,61.0,0
1,0,0.0,38.0,1
1,1,0.0,35.0,0
1,0,0.0,44.0,0
1,0,0.0,31.0,0
1,0,0.0,39.0,1
1,0,0.0,38.0,0
1,0,0.0,40.0,1
0,0,0.0,61.0,1
0,0,0.0,22.0,0
1,0,0.0,39.0,1
1,0,0.6603,21.0,1
1,0,0.0,,1
1,0,0.0,67.0,0
1,0,0.0,46.0,1
1,0,0.0,56.0,1
1,0,0.0,44.0,1
1,0,0.0,48.0,1
0,0,0.4495,18.0,0
0,0,0.0,46.0,1
1,0,0.742,55.0,1
1,0,0.5748,26.0,0
1,0,0.2902,55.0,1
1,0,0.0,63.0,1
1,0,0.0,57.0,0
1,0,0.0,58.0,1
1,0,0.0,61.0,1
0,0,0.0,60.0,1
1,0,0.0,61.0,1
1,0,0.0,32.0,1
0,0,0.0,43.0,0
1,0,0.0,63.0,1
1,0,0.8127,63.0,0
1,0,0.0,46.0,1
0,0,1.0,66.0,0
1,0,0.7917,47.0,0
1,0,1.0,41.0,1
1,0,0.0,46.0,1
0,0,0.0,50.0,0
1,0,0.0,27.0,0
1,1,0.0,32.0,0
1,0,0.9668,60.0,1
0,0,0.0,47.0,1
1,0,0.0,57.0,0
1,1,0.0,72.0,1
1,0,0.8497,62.0,1
1,0,0.0,68.0,0
0,0,0.0,38.0,1
1,0,1.0,56.0,0
0,0,0.0,47.0,0
1,1,0.0,29.0,1
1,0,0.0,43.0,1
1,0,0.4244,30.0,0
1,0,0.7582,20.0,0
1,0,0.0,48.0,0
1,0,0.9941,42.0,0
1,0,0.0,35.0,0
0,0,0.0,36.0,1
1,0,0.8179,46.0,0
1,0,0.0,76.0,0
1,0,0.0,25.0,1
1,0,0.2777,20.0,1
1,0,0.0,18.0,0
1,0,0.5097,29.0,1
1,0,0.0,37.0,0
1,0,0.9956,64.0,1
0,0,0.3629,68.0,1
1,0,0.0,55.0,1
0,0,1.0,41.0,0
1,0,0.911,50.0,0
1,0,0.8206,49.0,0
0,0,0.0,53.0,1
1,0,0.0,24.0,1
0,0,1.0,24.0,1
1,0,0.0,56.0,0
0,0,0.0,54.0,1
1,0,0.0,35.0,1
1,0,0.5848,63.0,1
0,0,0.0,51.0,1
1,0,0.7867,55.0,1
1,0,0.9709,49.0,1
0,0,0.6547,74.0,1
1,0,0.0,48.0,0
1,1,0.7315,67.0,0
1,0,0.0,39.0,1
1,0,0.0,45.0,1
1,0,0.0,51.0,1
1,0,0.8538,23.0,1
0,0,0.0,48.0,1
1,0,0.0,26.0,1
1,0,0.5875,44.0,0
1,0,0.0,86.0,1
0,0,0.0,25.0,0
1,0,0.0,49.0,1
1,0,0.0,28.0,0
1,0,0.0,32.0,1
0,0,1.0,54.0,0
1,0,0.0,29.0,0
1,0,0.0429,30.0,0
1,0,0.8771,34.0,1
1,0,0.0,66.0,0
1,1,0.9291,35.0,1
0,0,0.0,25.0,0
0,0,0.8367,59.0,1
0,0,0.0,24.0,1
1,1,0.0,32.0,0
1,0,0.0712,31.0,1
1,1,0.7037,20.0,0
1,0,0.6382,35.0,0
1,0,0.4476,29.0,0
1,0,0.6396,32.0,1
1,0,0.0,27.0,1
0,0,0.0,39.0,1
1,0,0.923,72.0,1
1,0,0.0,34.0,1
1,0,0.7096,42.0,0
1,0,0.0,63.0,1
1,0,1.0,64.0,1
1,1,0.8806,57.0,1
1,0,0.9971,59.0,1
1,0,0.0,52.0,0
1,0,0.5325,24.0,1
1,0,0.0,49.0,1
0,0,0.4839,40.0,1
1,0,0.0,40.0,1
1,0,0.0,40.0,1
0,0,0.9928,66.0,0
1,0,0.0,60.0,1
1,0,0.7506,23.0,1
1,0,0.8623,29.0,1
0,0,0.0,57.0,1
1,0,0.0,27.0,1
0,0,0.0,57.0,1
0,1,1.0,,0
1,1,0.2675,57.0,1
0,0,1.0,56.0,1
1,0,0.99,27.0,0
1,0,1.0,72.0,1
1,0,0.376,27.0,0
1,0,0.0,62.0,1
1,0,1.0,58.0,0
1,0,0.6526,28.0,1
1,0,0.0,59.0,1
1,0,0.9879,41.0,0
0,0,0.0,46.0,1
1,0,0.3803,28.0,1
0,0,0.9928,55.0,0
0,0,0.7387,48.0,1
0,0,0.0,45.0,0
1,0,0.0,61.0,1
1,0,0.0,48.0,0
1,1,0.0,27.0,0
1,0,0.3425,58.0,1
1,0,0.0,29.0,0
1,0,0.9129,58.0,1
1,0,0.0,29.0,0
1,0,1.0,56.0,0
1,0,0.2678,50.0,1
0,0,0.8248,,1
1,0,0.3256,47.0,1
0,0,0.0,81.0,1
1,0,0.8933,57.0,1
1,1,0.9308,50.0,0
1,0,0.0,21.0,1
0,0,0.0,52.0,0
1,0,1.0,47.0,0
1,0,0.9067,35.0,1
1,0,0.0,51.0,1
0,0,0.0,33.0,1
1,0,1.0,64.0,1
1,0,0.0,52.0,1
1,1,0.6694,33.0,1
0,1,0.9908,47.0,0
1,0,0.4719,47.0,0
1,0,0.614,61.0,1
0,0,0.8705,,0
1,0,0.0,46.0,1
1,0,0.0,21.0,0
0,1,0.0,22.0,1
0,0,0.0,53.0,1
1,0,0.7026,31.0,1
0,0,0.0,24.0,1
1,0,0.0,30.0,1
0,0,0.3761,69.0,1
0,0,0.0,,1
0,0,0.9804,55.0,1
0,0,1.0,48.0,0
1,0,1.0,40.0,1
1,0,0.0,36.0,1
0,0,0.9944,61.0,1
0,0,0.8944,30.0,1
1,0,0.0,60.0,1
0,0,0.0,29.0,1
1,0,0.0,62.0,1
1,0,0.9935,24.0,0
0,0,0.6892,66.0,1
1,0,0.0,33.0,0
0,0,0.9914,44.0,1
1,0,0.7843,47.0,0
1,0,0.0,31.0,0
1,0,1.0,67.0,1
1,1,0.0,22.0,1
0,0,0.0,40.0,1
1,0,0.0,29.0,0
1,1,0.4189,45.0,1
1,1,0.7964,43.0,1
1,0,0.0,59.0,0
1,0,0.0,42.0,1
1,0,0.0,31.0,1
1,1,0.8805,41.0,0
1,0,0.0,35.0,0
1,0,0.0,31.0,0
1,0,0.0,41.0,0
0,0,0.0,33.0,1
1,0,1.0,51.0,1
0,0,0.9381,54.0,0
1,0,0.0,37.0,0
1,0,0.0,60.0,1
1,0,0.94,18.0,1
1,0,0.0,16.0,1
0,0,0.0,30.0,0
1,0,0.1855,54.0,1
1,0,0.913,69.0,1
1,0,0.0,64.0,1
0,0,0.0,27.0,0
1,0,0.7656,42.0,1
1,0,0.0,30.0,0
0,0,0.0,62.0,0
0,0,0.0,33.0,1
1,0,0.0,49.0,1
1,0,0.9683,31.0,0
1,1,0.7732,26.0,0
1,0,0.0,62.0,1
1,0,1.0,48.0,1
1,0,0.0,38.0,1
1,0,0.0,61.0,1
1,1,0.5424,49.0,1
1,0,0.0,54.0,0
1,1,0.8267,61.0,1
1,0,0.0,49.0,0
0,0,0.9935,39.0,1
1,0,0.0,72.0,1
1,1,0.9852,69.0,1
1,0,0.4583,51.0,1
0,0,0.0,41.0,1
0,0,0.0,71.0,1
0,0,0.0,33.0,1
1,0,0.0,45.0,1
1,0,0.7051,42.0,1
1,0,0.0,32.0,1
1,0,0.0,61.0,1
1,0,0.0,32.0,0
1,0,0.0,40.0,0
0,0,0.8066,,0
1,1,0.997,30.0,0
1,0,0.7626,61.0,0
1,0,0.0,34.0,1
1,0,0.0317,38.0,1
1,0,0.0,66.0,1
1,1,0.8771,22.0,1
0,0,1.0,70.0,1
0,0,0.0,35.0,1
1,0,0.0,73.0,1
1,1,0.7927,42.0,1
1,0,0.0,40.0,0
1,0,0.0,31.0,1
1,0,0.0,43.0,1
1,0,0.0,36.0,1
1,0,1.0,69.0,1
1,0,0.0,21.0,0
1,0,0.0,56.0,0
1,0,0.8362,17.0,0
1,0,0.0,34.0,1
1,1,0.9262,25.0,1
1,0,0.0,32.0,0
1,0,0.0,59.0,1
1,0,0.6424,69.0,1
1,0,0.0,48.0,1
1,0,0.9474,57.0,1
1,0,1.0,14.0,1
1,0,0.9078,50.0,1
0,0,0.0,26.0,1
0,0,0.0,30.0,0
0,0,0.0,34.0,1
1,0,1.0,67.0,1
1,0,0.9958,51.0,1
0,0,0.8233,60.0,0
1,0,0.0,28.0,0
1,0,0.0,46.0,0
1,0,0.1859,62.0,0
1,0,0.6429,48.0,0
1,0,0.0,29.0,1
1,0,0.2105,39.0,1
1,1,0.1416,30.0,1
1,0,0.0,27.0,1
1,0,0.0,27.0,1
1,0,0.9786,53.0,0
0,0,0.821,48.0,0
1,0,0.0,66.0,0
0,0,0.0,33.0,0
1,0,0.0,52.0,1
1,0,0.0,39.0,0
1,0,0.7070000000000001,53.0,1
0,0,0.0,53.0,0
1,0,0.4715,32.0,1
1,0,0.5387,60.0,1
1,0,0.0,47.0,1
1,0,0.7862,60.0,0
1,0,0.0,47.0,1
0,0,0.0,48.0,1
0,0,0.7502,79.0,1
1,1,0.9492,29.0,0
1,0,0.0,36.0,0
0,0,0.5636,44.0,1
1,0,0.0,49.0,1
1,1,0.7240000000000001,49.0,1
1,0,0.7327,44.0,1
0,0,0.0,27.0,1
1,1,0.9971,33.0,0
0,0,0.9951,70.0,0
1,0,0.0,29.0,0
1,0,0.0,30.0,1
1,1,0.0,,0
1,0,0.9303,64.0,1
1,0,0.0,32.0,0
1,1,0.7618,44.0,0
1,0,0.9894,,0
0,0,0.0,25.0,1
1,1,0.7488,59.0,1
1,0,0.0,38.0,0
1,0,0.0,35.0,1
1,0,0.0,31.0,1
1,0,0.0,14.0,1
1,0,0.9036,46.0,0
0,0,0.6488,64.0,1
1,0,1.0,52.0,1
1,0,0.0,25.0,1
0,0,0.997,61.0,0
0,0,0.0,67.0,1
0,1,0.9854,36.0,1
1,0,0.4334,60.0,0
1,0,0.0,22.0,1
1,0,1.0,19.0,0
0,0,1.0,19.0,1
1,0,0.5586,35.0,0
1,0,0.9303,52.0,1
1,0,0.0,45.0,0
1,0,0.6312,56.0,1
1,1,0.9692,45.0,0
1,0,0.0,60.0,0
1,0,0.0,42.0,1
1,1,0.8599,40.0,0
1,0,0.0,27.0,0
1,0,0.0,21.0,0
1,0,1.0,53.0,1
0,0,0.0,69.0,0
0,0,0.0,43.0,1
0,0,0.0,47.0,1
1,0,0.7373,32.0,1
1,1,0.0,67.0,1
1,0,0.0,64.0,0
1,0,0.5475,26.0,1
1,0,0.9916,48.0,1
0,0,1.0,78.0,1
1,0,0.8337,61.0,0
1,0,0.0,45.0,1
0,0,0.0,38.0,1
0,0,0.0,45.0,1
1,0,0.0,30.0,0
1,0,0.0,66.0,0
0,0,0.9897,47.0,1
0,0,0.0,57.0,0
1,0,0.0,45.0,0
0,1,0.9242,64.0,1
1,0,0.8894,45.0,0
0,0,0.4379,36.0,1
1,0,0.0,36.0,1
1,0,0.0,32.0,1
1,0,0.9626,57.0,0
1,0,1.0,63.0,0
1,0,0.0,5.0,1
1,0,0.0,36.0,1
1,1,0.73,66.0,0
1,0,0.2446,35.0,0
1,0,0.0,56.0,1
0,0,0.0,62.0,1
1,0,0.0,42.0,1
1,0,0.7848,38.0,1
1,0,0.1266,37.0,1
0,0,0.0,45.0,0
0,0,0.0,25.0,1
0,0,0.0,52.0,1
1,0,0.0,52.0,0
1,0,0.0,39.0,0
0,0,0.6834,50.0,1
1,0,0.0,44.0,0
1,1,0.8124,59.0,1
1,0,0.0,35.0,1
1,0,0.0565,35.0,1
1,0,0.0,32.0,1
1,0,0.5148,18.0,1
0,0,0.0,58.0,1
1,0,0.0,50.0,0
1,1,0.9247,56.0,0
1,0,1.0,62.0,1
1,0,0.9967,59.0,1
1,1,0.9981,79.0,1
1,0,0.7193,41.0,1
1,0,0.4047,67.0,0
1,0,0.0,45.0,0
1,0,0.0,37.0,1
1,0,1.0,64.0,1
1,0,0.3961,28.0,0
0,0,0.0,41.0,0
1,0,0.0,31.0,0
1,0,0.9988,45.0,1
1,0,0.474,62.0,1
1,0,0.0,29.0,0
0,0,0.0,45.0,1
1,0,0.0,53.0,1
0,0,0.0,71.0,1
0,0,0.0,59.0,1
1,0,0.0,41.0,0
1,0,0.0,44.0,0
1,0,0.3016,28.0,1
1,0,0.6962,38.0,1
1,0,0.0,71.0,0
1,0,0.0,14.0,1
1,0,0.6828,47.0,1
1,0,0.0,37.0,0
1,1,0.0,48.0,1
0,0,0.0,46.0,1
0,0,0.0,75.0,1
0,1,0.0,34.0,1
1,0,0.0,29.0,0
1,0,0.0,32.0,1
1,0,0.0,23.0,0
1,0,0.0,37.0,1
0,0,0.7043,64.0,1
0,0,0.0208,30.0,0
1,0,0.0,46.0,0
1,0,0.0,43.0,1
0,0,0.0,,0
1,0,0.0,23.0,1
1,0,0.0,41.0,0
1,0,0.9984,46.0,1
1,0,0.0,31.0,1
0,0,0.3033,66.0,1
1,0,0.4867,35.0,0
1,0,0.0,39.0,1
1,0,0.8447,54.0,1
1,0,0.8951,73.0,1
1,0,0.0,43.0,1
1,0,0.0,61.0,1
0,0,0.0,33.0,1
1,1,0.9962,57.0,0
1,0,0.8194,59.0,0
1,0,0.0,73.0,1
1,0,0.0,26.0,0
0,0,0.9933,30.0,0
0,1,0.8005,69.0,1
1,0,0.9079,37.0,1
1,0,0.0,59.0,1
0,0,0.9954,56.0,1
0,0,0.0,23.0,1
0,0,0.0,28.0,1
1,0,0.5921,35.0,1
1,0,0.4554,44.0,1
1,0,0.0,37.0,1
1,0,0.0,51.0,1
1,0,0.0,60.0,1
0,0,0.7798,24.0,1
1,0,0.9092,22.0,0
0,0,0.0,58.0,1
1,0,0.5578,30.0,0
1,0,0.0,56.0,1
1,0,1.0,28.0,1
1,0,0.8273,43.0,1
1,0,0.0,35.0,1
0,1,0.7361,52.0,0
1,0,0.0,29.0,1
0,1,0.8902,31.0,0
1,0,0.0233,35.0,1
1,0,0.5496,49.0,1
1,0,0.8049,69.0,0
1,0,0.9739,57.0,1
1,0,0.0,61.0,0
1,0,0.0,55.0,0
0,0,0.2148,34.0,1
1,0,0.0,41.0,1
1,0,0.0,41.0,1
0,0,0.0,51.0,1
1,0,0.8446,41.0,1
1,0,0.9933,65.0,1
0,0,0.0,23.0,1
1,0,0.3082,28.0,1
1,0,0.0,43.0,0
1,0,0.0,61.0,1
1,0,0.9223,24.0,1
1,0,0.0,77.0,1
1,0,0.0,62.0,1
1,0,0.0,57.0,0
1,0,0.0,69.0,1
1,0,0.9918,64.0,0
0,0,0.6622,47.0,1
0,0,0.0,71.0,1
1,1,0.9852,55.0,0
1,0,0.9963,33.0,0
0,0,0.0,38.0,0
1,0,0.7271,64.0,1
1,0,0.0,66.0,1
1,0,0.0,33.0,0
1,0,0.0,49.0,1
1,0,0.0,35.0,1
1,0,0.0,67.0,1
0,1,0.8814,73.0,1
1,0,0.0,46.0,0
0,1,0.994,25.0,1
1,1,0.8734,71.0,0
1,0,0.9521,68.0,0
1,0,0.8626,33.0,1
1,0,0.0,46.0,0
0,0,0.0,54.0,1
1,0,0.0,58.0,0
1,0,1.0,36.0,0
1,0,0.9501,54.0,1
1,0,0.9932,36.0,0
0,0,0.7561,41.0,1
1,0,0.0,26.0,1
1,0,0.0,47.0,1
0,0,0.0,33.0,0
1,1,0.7694,30.0,0
0,0,0.0,54.0,1
0,0,0.0,48.0,1
1,0,0.6823,60.0,0
1,0,0.2361,31.0,0
0,0,0.0,48.0,1
1,0,0.9826,31.0,0
1,0,0.0,33.0,0
0,0,0.5954,64.0,1
1,1,0.0,43.0,1
0,0,0.9948,49.0,1
1,0,0.0,36.0,0
1,0,0.0,31.0,1
1,0,0.0,50.0,1
1,0,0.2203,49.0,1
0,0,0.0,31.0,1
1,1,0.8786,65.0,0
0,1,0.9922,17.0,1
1,0,0.0,31.0,1
1,0,0.0,58.0,1
1,0,0.1646,26.0,0
1,1,1.0,29.0,0
0,0,0.0,62.0,1
1,0,0.0,62.0,1
0,0,0.0,66.0,1
0,0,0.0,57.0,0
1,0,0.78,48.0,1
1,0,0.5658,39.0,0
1,0,0.0,53.0,1
0,0,0.0,30.0,0
0,0,0.7617,43.0,0
1,0,0.0,47.0,1
0,0,0.8832,56.0,0
0,0,0.0,32.0,0
1,0,0.7194,48.0,1
1,0,0.0,,0
0,0,0.0,30.0,0
0,0,0.0,40.0,1
0,1,0.9576,45.0,0
1,0,0.0,20.0,1
1,0,0.0,,0
1,0,0.9394,41.0,1
1,0,0.0,20.0,0
0,0,1.0,72.0,1
0,0,0.0,32.0,0
1,0,0.0,42.0,0
1,0,0.0,29.0,1
0,1,0.552,29.0,1
0,1,0.9783,72.0,1
1,0,0.5825,18.0,0
1,0,0.5202,54.0,0
1,0,0.7158,59.0,1
1,0,0.4494,70.0,1
0,0,0.4843,42.0,0
0,0,0.9858,60.0,0
1,0,0.0,57.0,1
0,0,0.0,29.0,1
0,0,0.0,21.0,1
1,0,0.9474,61.0,1
1,0,0.0,65.0,1
0,0,1.0,31.0,0
1,0,0.0,56.0,0
1,0,0.0,66.0,1
0,0,0.8777,77.0,0
0,0,0.0,58.0,1
1,0,1.0,50.0,1
0,0,0.0,19.0,1
1,0,0.0,35.0,1
1,0,0.6854,32.0,0
1,0,0.0,61.0,1
0,0,0.0,56.0,0
1,0,0.9957,63.0,0
1,0,0.0,27.0,1
1,0,0.9233,66.0,0
0,0,0.8258,57.0,1
0,0,0.3,36.0,0
0,0,0.6346,33.0,1
1,0,1.0,38.0,1
1,1,0.0,24.0,1
0,0,0.0,26.0,0
1,0,0.0,52.0,1
1,1,0.9772,,0
1,0,0.0,43.0,1
1,0,0.9937,20.0,0
0,0,0.5414,17.0,1
1,0,0.2901,51.0,1
1,0,0.0635,26.0,1
1,0,0.0,21.0,0
1,0,0.0,30.0,0
1,0,0.7316,38.0,0
0,0,0.0,27.0,1
1,0,0.5331,57.0,0
1,0,0.6422,36.0,1
0,0,0.0,40.0,0
1,0,0.0,28.0,1
1,0,0.0,66.0,1
1,0,0.9091,53.0,1
1,0,0.0,25.0,1
1,0,0.0,57.0,1
0,0,0.0,43.0,1
1,0,0.0,34.0,1
0,0,0.0304,23.0,1
1,0,0.0,36.0,1
1,0,0.0,63.0,1
0,0,0.0,63.0,1
1,1,1.0,62.0,1
0,0,0.0,34.0,1
1,0,0.5648,41.0,1
1,0,0.0,55.0,1
0,0,0.0,33.0,1
0,0,0.0,26.0,1
1,0,0.0,52.0,1
1,1,0.8172,32.0,1
0,0,1.0,39.0,0
1,0,0.0,51.0,0
1,0,1.0,45.0,1
1,0,0.7436,47.0,1
1,0,0.0,56.0,1
1,0,0.0,71.0,0
0,0,0.8607,39.0,0
1,0,1.0,23.0,1
1,0,0.9391,22.0,1
1,0,0.0,21.0,1
0,0,0.0,71.0,1
0,0,0.0,32.0,0
1,0,0.0,28.0,1
0,0,0.9968,27.0,0
1,1,0.0,,0
1,0,0.0,32.0,0
1,0,0.5022,55.0,1
1,1,0.5589,61.0,1
1,0,0.0,28.0,0
0,0,0.3889,35.0,1
1,0,0.0,20.0,0
0,0,0.7729,24.0,0
1,0,0.0,57.0,1
